ID,Title,Type,Date,Topics,ProductionYear
ld1-1643399756728-1643399802982-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801535-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802990-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399803000-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399800832-0,"Strattons, G.W.M. Nutt and Minnie Warren",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399803037-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Furnishings, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801420-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801518-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399800884-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802865-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399801626-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Furnishings, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801618-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Column, Bowtie, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801547-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802996-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399800831-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399800679-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802968-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399803004-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801623-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Furnishings, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399800598-0,"Strattons, G.W.M. Nutt and Minnie Warren",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Furnishings, Crown, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399803030-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Column, Bowtie, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801399-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399803031-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Column, Bowtie, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802911-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship",1860.0
ld1-1643399756728-1643399801554-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399803014-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802992-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399802971-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Seating, Curtain, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801536-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Jewelry, Dress accessories, Home Furnishings, Flowers, Person with a disability, Design, Chairs, Column, Bowtie, Seating, Curtain, Neckties, Veil, Entertainers, Musicians, Women, Architecture, Interior decoration, Portraits, Educators, Furnishings, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
ld1-1643399756728-1643399801629-0,"Strattons, G.W.M. Nutt and Minnie Warren (wedding party)",National Portrait Gallery,"1860s, 1870","Chain, Singer, Neckwear, Person with dwarfism, Headdresses, Jewelry, Dress accessories, Person with a disability, Design, Bracelet, Column, Bowtie, Neckties, Veil, Entertainers, Musicians, Women, Necklace, Architecture, Interior decoration, Portraits, Educators, Headgear, Arts & Culture, Costume, Education and Scholarship, Handkerchief",1860.0
